"PedigreeNodeId","Temp","V:0","V:1","V:2","Pres","AsH3","GaMe3","CH4","H2","Points:0","Points:1","Points:2"
7064,631.24,5.7187,-9.0415,-19.296,0.019957,0.11444,0.002783,0.00090857,0.88187,-3.5131,-2.9478,-0.28798
3238,615.78,5.8128,-8.1026,-18.704,0.02241,0.11814,0.0030765,0.00087355,0.87791,-2.9478,-3.5131,0
7065,631.24,7.2033,-7.9118,-19.296,0.019957,0.11444,0.0027829,0.00090858,0.88187,-2.9478,-3.5131,-0.28798
3239,615.78,7.133,-6.9695,-18.703,0.022409,0.11814,0.0030764,0.00087358,0.87792,-2.293,-3.9716,0
7066,631.24,8.4686,-6.5406,-19.294,0.019957,0.11444,0.0027828,0.0009086,0.88187,-2.293,-3.9716,-0.28798
3240,615.79,8.2351,-5.6239,-18.701,0.022409,0.11814,0.0030763,0.00087361,0.87792,-1.5685,-4.3094,0
7067,631.25,9.4757,-4.9703,-19.293,0.019956,0.11444,0.0027827,0.00090863,0.88187,-1.5685,-4.3094,-0.28798
6567,293.15,0,0,0,0.017634,0.1794,0.0057112,0.001077,0.81381,0,5.75,-0.61915
6686,409.85,-3.847,0.19064,-16.296,0.017719,0.14997,0.0045772,0.00097234,0.84448,0,5.362,-0.61915
7068,409.85,-3.8209,-0.48015,-16.297,0.017719,0.14997,0.0045772,0.00097234,0.84448,-0.9311,5.2805,-0.61915
6967,293.15,0,0,0,0.017634,0.1794,0.0057111,0.001077,0.81381,-0.99848,5.6626,-0.61915
7069,409.85,-3.6789,-1.1361,-16.297,0.017719,0.14997,0.0045772,0.00097232,0.84448,-1.8339,5.0386,-0.61915
6969,293.15,0,0,0,0.017634,0.1794,0.0057111,0.001077,0.81381,-1.9666,5.4032,-0.61915
7070,409.85,-3.4256,-1.7576,-16.298,0.017719,0.14997,0.0045772,0.00097229,0.84448,-2.681,4.6436,-0.61915
6971,293.15,0,0,0,0.017635,0.1794,0.0057112,0.001077,0.81381,-2.875,4.9797,-0.61915
7071,409.85,-3.0686,-2.326,-16.299,0.01772,0.14997,0.0045774,0.00097226,0.84448,-3.4466,4.1075,-0.61915
6973,293.15,0,0,0,0.017635,0.1794,0.0057113,0.0010769,0.81381,-3.696,4.4048,-0.61915
7072,409.85,-2.6186,-2.824,-16.299,0.01772,0.14997,0.0045775,0.00097224,0.84448,-4.1075,3.4466,-0.61915
6975,293.15,0,0,0,0.017635,0.1794,0.0057115,0.0010769,0.81381,-4.4048,3.696,-0.61915
7073,409.85,-2.0887,-3.2365,-16.299,0.01772,0.14997,0.0045777,0.00097223,0.84448,-4.6436,2.681,-0.61915
6977,293.15,0,0,0,0.017635,0.1794,0.0057117,0.0010769,0.81381,-4.9797,2.875,-0.61915
7074,409.85,-1.495,-3.5503,-16.298,0.017719,0.14998,0.0045778,0.00097224,0.84447,-5.0386,1.8339,-0.61915
6979,293.15,0,0,0,0.017635,0.1794,0.0057118,0.0010769,0.81381,-5.4032,1.9666,-0.61915
7075,409.85,-0.85579,-3.7557,-16.298,0.017719,0.14998,0.0045778,0.00097225,0.84447,-5.2805,0.9311,-0.61915
6981,293.15,0,0,0,0.017635,0.17941,0.0057119,0.0010769,0.81381,-5.6626,0.99848,-0.61915
7076,409.85,-0.19063,-3.8468,-16.297,0.017719,0.14998,0.0045778,0.00097225,0.84447,-5.362,5.3943e-14,-0.61915
6983,293.15,0,0,0,0.017635,0.17941,0.0057119,0.0010769,0.81381,-5.75,4.3521e-14,-0.61915
7077,409.85,0.48019,-3.821,-16.298,0.017719,0.14998,0.0045778,0.00097225,0.84447,-5.2805,-0.9311,-0.61915
6985,293.15,0,0,0,0.017635,0.17941,0.0057119,0.0010769,0.81381,-5.6626,-0.99848,-0.61915
7078,409.85,1.1363,-3.6794,-16.298,0.01772,0.14998,0.0045779,0.00097224,0.84447,-5.0386,-1.8339,-0.61915
6987,293.15,0,0,0,0.017635,0.17941,0.0057119,0.0010769,0.81381,-5.4032,-1.9666,-0.61915
7079,409.85,1.7581,-3.4264,-16.299,0.01772,0.14998,0.0045779,0.00097223,0.84447,-4.6436,-2.681,-0.61915
6989,293.15,0,0,0,0.017635,0.1794,0.0057119,0.0010769,0.81381,-4.9797,-2.875,-0.61915
7080,409.85,2.3269,-3.0697,-16.299,0.01772,0.14998,0.0045778,0.00097223,0.84447,-4.1075,-3.4466,-0.61915
6991,293.15,0,0,0,0.017635,0.1794,0.0057119,0.0010769,0.81381,-4.4048,-3.696,-0.61915
7081,409.85,2.8252,-2.6195,-16.299,0.01772,0.14997,0.0045778,0.00097224,0.84447,-3.4466,-4.1075,-0.61915
6993,293.15,0,0,0,0.017635,0.1794,0.0057118,0.0010769,0.81381,-3.696,-4.4048,-0.61915
7082,409.85,3.2375,-2.0893,-16.298,0.017719,0.14997,0.0045777,0.00097226,0.84447,-2.681,-4.6436,-0.61915
6995,293.15,0,0,0,0.017635,0.1794,0.0057117,0.0010769,0.81381,-2.875,-4.9797,-0.61915
7083,409.85,3.551,-1.4953,-16.297,0.017719,0.14997,0.0045775,0.00097229,0.84447,-1.8339,-5.0386,-0.61915
6997,293.15,0,0,0,0.017634,0.1794,0.0057115,0.001077,0.81381,-1.9666,-5.4032,-0.61915
7084,409.85,3.7562,-0.85589,-16.297,0.017719,0.14997,0.0045773,0.00097232,0.84448,-0.9311,-5.2805,-0.61915
6999,293.15,0,0,0,0.017634,0.1794,0.0057113,0.001077,0.81381,-0.99848,-5.6626,-0.61915
6575,409.85,3.847,-0.19064,-16.296,0.017719,0.14997,0.0045772,0.00097234,0.84448,0,-5.362,-0.61915
6558,293.15,0,0,0,0.017634,0.1794,0.0057112,0.001077,0.81381,0,-5.75,-0.61915
6687,519.33,-7.498,0.26848,-21.122,0.017667,0.12893,0.0035593,0.00093258,0.86658,0,4.974,-0.61915
7085,519.33,-7.4297,-1.0374,-21.122,0.017667,0.12893,0.0035592,0.00093258,0.86658,-0.86373,4.8984,-0.61915
7086,519.33,7.3385,-1.5666,-21.122,0.017667,0.12893,0.0035594,0.00093257,0.86658,-0.86373,-4.8984,-0.61915
6574,519.33,7.498,-0.26848,-21.122,0.017667,0.12893,0.0035593,0.00093258,0.86658,0,-4.974,-0.61915
6688,634.81,-11.336,0.28083,-19.084,0.017539,0.11166,0.0025647,0.00093652,0.88484,0,4.586,-0.61915
7087,634.81,-11.211,-1.6917,-19.084,0.017539,0.11166,0.0025647,0.00093652,0.88484,-0.79635,4.5163,-0.61915
7088,634.81,11.116,-2.2451,-19.084,0.017539,0.11166,0.0025648,0.00093651,0.88484,-0.79635,-4.5163,-0.61915
6573,634.81,11.336,-0.28083,-19.084,0.017539,0.11166,0.0025647,0.00093652,0.88484,0,-4.586,-0.61915
6689,767.13,-15.519,0.093649,-11.76,0.017407,0.096523,0.0015848,0.00097528,0.90092,0,4.198,-0.61915
7089,767.13,-15.299,-2.6026,-11.76,0.017407,0.096522,0.0015848,0.00097528,0.90092,-0.72897,4.1342,-0.61915
7090,767.13,15.268,-2.7872,-11.76,0.017407,0.096523,0.0015849,0.00097528,0.90092,-0.72897,-4.1342,-0.61915
6572,767.13,15.519,-0.093649,-11.76,0.017407,0.096523,0.0015848,0.00097528,0.90092,0,-4.198,-0.61915
6564,913.15,-19.949,0,6.0993e-24,0.017127,0.084227,0.0005539,0.0010808,0.91414,0,3.81,-0.61915
6915,913.15,-19.646,-3.4641,6.0993e-24,0.017127,0.084226,0.00055389,0.0010808,0.91414,-0.6616,3.7521,-0.61915
6917,913.15,-18.746,-6.823,6.0993e-24,0.017127,0.084226,0.00055389,0.0010808,0.91414,-1.3031,3.5802,-0.61915
7091,767.13,-14.614,-5.2196,-11.76,0.017407,0.096522,0.0015848,0.00097527,0.90092,-1.4358,3.9448,-0.61915
6919,913.15,-17.276,-9.9746,6.0993e-24,0.017127,0.084225,0.0005539,0.0010808,0.91414,-1.905,3.2996,-0.61915
7092,767.13,-13.486,-7.678,-11.761,0.017407,0.096522,0.0015848,0.00097525,0.90092,-2.099,3.6356,-0.61915
6921,913.15,-15.282,-12.823,6.0993e-24,0.017127,0.084225,0.00055391,0.0010808,0.91414,-2.449,2.9186,-0.61915
7093,767.13,-11.948,-9.9033,-11.761,0.017407,0.096522,0.0015849,0.00097523,0.90092,-2.6984,3.2159,-0.61915
6923,913.15,-12.823,-15.282,6.0993e-24,0.017127,0.084226,0.00055394,0.0010808,0.91414,-2.9186,2.449,-0.61915
7094,767.13,-10.047,-11.828,-11.761,0.017407,0.096522,0.0015849,0.00097522,0.90092,-3.2159,2.6984,-0.61915
6925,913.15,-9.9746,-17.276,6.0993e-24,0.017127,0.084226,0.00055395,0.0010808,0.91414,-3.2996,1.905,-0.61915
7095,767.13,-7.8407,-13.393,-11.761,0.017408,0.096523,0.001585,0.00097522,0.90092,-3.6356,2.099,-0.61915
6927,913.15,-6.823,-18.746,6.0993e-24,0.017127,0.084227,0.00055397,0.0010808,0.91414,-3.5802,1.3031,-0.61915
7096,767.13,-5.3959,-14.552,-11.761,0.017408,0.096524,0.001585,0.00097523,0.90092,-3.9448,1.4358,-0.61915
6929,913.15,-3.4641,-19.646,6.0993e-24,0.017128,0.084228,0.00055397,0.0010808,0.91414,-3.7521,0.6616,-0.61915
7097,767.13,-2.7871,-15.267,-11.761,0.017408,0.096525,0.001585,0.00097525,0.90092,-4.1342,0.72897,-0.61915
6931,913.15,1.5114e-13,-19.949,6.0993e-24,0.017128,0.084229,0.00055397,0.0010808,0.91414,-3.81,-2.8866e-14,-0.61915
7098,767.13,-0.093625,-15.519,-11.761,0.017408,0.096525,0.001585,0.00097525,0.90092,-4.198,-1.4017e-14,-0.61915
6933,913.15,3.4641,-19.646,6.0993e-24,0.017128,0.084229,0.00055397,0.0010808,0.91414,-3.7521,-0.6616,-0.61915
7099,767.13,2.6026,-15.299,-11.761,0.017408,0.096525,0.001585,0.00097525,0.90092,-4.1342,-0.72897,-0.61915
6935,913.15,6.823,-18.746,6.0993e-24,0.017128,0.084228,0.00055398,0.0010808,0.91414,-3.5802,-1.3031,-0.61915
7100,767.13,5.2198,-14.615,-11.761,0.017408,0.096525,0.001585,0.00097525,0.90092,-3.9448,-1.4358,-0.61915
6937,913.15,9.9746,-17.276,6.0993e-24,0.017127,0.084228,0.00055398,0.0010808,0.91414,-3.2996,-1.905,-0.61915
7101,767.13,7.6784,-13.487,-11.762,0.017408,0.096524,0.001585,0.00097524,0.90092,-3.6356,-2.099,-0.61915
6939,913.15,12.823,-15.282,6.0993e-24,0.017127,0.084227,0.00055399,0.0010808,0.91414,-2.9186,-2.449,-0.61915
7102,767.13,9.9041,-11.949,-11.761,0.017407,0.096524,0.001585,0.00097523,0.90092,-3.2159,-2.6984,-0.61915
6941,913.15,15.282,-12.823,6.0993e-24,0.017127,0.084227,0.00055398,0.0010808,0.91414,-2.449,-2.9186,-0.61915
7103,767.13,11.829,-10.048,-11.761,0.017407,0.096524,0.001585,0.00097524,0.90092,-2.6984,-3.2159,-0.61915
6943,913.15,17.276,-9.9746,6.0993e-24,0.017127,0.084227,0.00055396,0.0010808,0.91414,-1.905,-3.2996,-0.61915
7104,767.13,13.394,-7.8412,-11.761,0.017407,0.096523,0.001585,0.00097525,0.90092,-2.099,-3.6356,-0.61915
6945,913.15,18.746,-6.823,6.0993e-24,0.017127,0.084227,0.00055394,0.0010808,0.91414,-1.3031,-3.5802,-0.61915
7105,767.13,14.552,-5.3962,-11.76,0.017407,0.096523,0.0015849,0.00097526,0.90092,-1.4358,-3.9448,-0.61915
6947,913.15,19.646,-3.4641,6.0993e-24,0.017127,0.084227,0.00055392,0.0010808,0.91414,-0.6616,-3.7521,-0.61915
6560,913.15,19.949,0,6.0993e-24,0.017127,0.084227,0.0005539,0.0010808,0.91414,0,-3.81,-0.61915
7106,519.32,-7.1358,-2.3115,-21.123,0.017667,0.12893,0.0035592,0.00093256,0.86658,-1.7012,4.674,-0.61915
7107,519.32,-6.6258,-3.5154,-21.124,0.017668,0.12893,0.0035593,0.00093254,0.86658,-2.487,4.3076,-0.61915
7108,519.32,-5.915,-4.6128,-21.125,0.017668,0.12893,0.0035594,0.00093251,0.86658,-3.1972,3.8103,-0.61915
7109,519.32,-5.0248,-5.5706,-21.126,0.017668,0.12893,0.0035595,0.00093249,0.86658,-3.8103,3.1972,-0.61915
7110,519.32,-3.9816,-6.3594,-21.125,0.017668,0.12893,0.0035597,0.00093249,0.86658,-4.3076,2.487,-0.61915
7111,519.32,-2.8169,-6.9546,-21.124,0.017668,0.12893,0.0035597,0.00093249,0.86658,-4.674,1.7012,-0.61915
7112,519.33,-1.5664,-7.3378,-21.124,0.017668,0.12893,0.0035598,0.0009325,0.86658,-4.8984,0.86373,-0.61915
7113,519.33,-0.26844,-7.4977,-21.124,0.017667,0.12893,0.0035598,0.00093251,0.86658,-4.974,6.2117e-14,-0.61915
7114,519.33,1.0375,-7.4298,-21.124,0.017668,0.12893,0.0035598,0.00093251,0.86658,-4.8984,-0.86373,-0.61915
7115,519.32,2.3118,-7.1365,-21.125,0.017668,0.12893,0.0035598,0.0009325,0.86658,-4.674,-1.7012,-0.61915
7116,519.32,3.516,-6.6271,-21.126,0.017668,0.12893,0.0035598,0.00093249,0.86658,-4.3076,-2.487,-0.61915
7117,519.32,4.6141,-5.9167,-21.126,0.017668,0.12893,0.0035598,0.00093248,0.86658,-3.8103,-3.1972,-0.61915
7118,519.32,5.5723,-5.0262,-21.125,0.017668,0.12893,0.0035597,0.00093249,0.86658,-3.1972,-3.8103,-0.61915
7119,519.32,6.3609,-3.9824,-21.124,0.017667,0.12893,0.0035597,0.00093251,0.86658,-2.487,-4.3076,-0.61915
7120,519.32,6.9557,-2.8173,-21.123,0.017667,0.12893,0.0035595,0.00093254,0.86658,-1.7012,-4.674,-0.61915
7121,634.81,-10.746,-3.6126,-19.085,0.017539,0.11166,0.0025647,0.0009365,0.88484,-1.5685,4.3094,-0.61915
7122,634.81,-9.9557,-5.4237,-19.086,0.017539,0.11166,0.0025647,0.00093648,0.88484,-2.293,3.9716,-0.61915
7123,634.8,-8.8629,-7.0702,-19.087,0.017539,0.11166,0.0025648,0.00093646,0.88484,-2.9478,3.5131,-0.61915
7124,634.8,-7.5011,-8.5025,-19.087,0.017539,0.11166,0.0025649,0.00093644,0.88484,-3.5131,2.9478,-0.61915
7125,634.8,-5.9111,-9.6766,-19.087,0.017539,0.11166,0.002565,0.00093644,0.88484,-3.9716,2.293,-0.61915
7126,634.81,-4.141,-10.556,-19.086,0.017539,0.11166,0.002565,0.00093645,0.88484,-4.3094,1.5685,-0.61915
7127,634.81,-2.2449,-11.115,-19.085,0.017539,0.11166,0.0025651,0.00093646,0.88484,-4.5163,0.79635,-0.61915
7128,634.81,-0.28079,-11.335,-19.085,0.017539,0.11166,0.0025651,0.00093647,0.88484,-4.586,4.946e-14,-0.61915
7129,634.81,1.6918,-11.211,-19.086,0.017539,0.11166,0.0025651,0.00093647,0.88484,-4.5163,-0.79635,-0.61915
7130,634.81,3.6128,-10.747,-19.086,0.017539,0.11166,0.0025651,0.00093646,0.88484,-4.3094,-1.5685,-0.61915
7131,634.8,5.4243,-9.9569,-19.087,0.017539,0.11166,0.0025651,0.00093645,0.88484,-3.9716,-2.293,-0.61915
7132,634.8,7.0714,-8.8645,-19.087,0.017539,0.11166,0.0025651,0.00093644,0.88484,-3.5131,-2.9478,-0.61915
7133,634.8,8.5041,-7.5024,-19.087,0.017539,0.11166,0.0025651,0.00093645,0.88484,-2.9478,-3.5131,-0.61915
7134,634.81,9.6781,-5.9119,-19.086,0.017539,0.11166,0.002565,0.00093647,0.88484,-2.293,-3.9716,-0.61915
7135,634.81,10.557,-4.1414,-19.085,0.017539,0.11166,0.0025649,0.00093649,0.88484,-1.5685,-4.3094,-0.61915
6565,293.15,0,0,0,0.014978,0.1759,0.0053484,0.0011231,0.81763,0,5.75,-1
6685,405.27,-4.0558,-0.1559,-15.357,0.015016,0.14767,0.0043022,0.0010145,0.84701,0,5.362,-1
7136,405.27,-3.9666,-0.85773,-15.357,0.015016,0.14767,0.0043021,0.0010145,0.84701,-0.9311,5.2805,-1
6965,293.15,0,0,0,0.014978,0.1759,0.0053484,0.0011231,0.81763,-0.99848,5.6626,-1
7137,405.27,-3.757,-1.5334,-15.357,0.015016,0.14767,0.0043021,0.0010145,0.84701,-1.8339,5.0386,-1
6964,293.15,0,0,0,0.014978,0.1759,0.0053483,0.001123,0.81763,-1.9666,5.4032,-1
7138,405.27,-3.4335,-2.1625,-15.358,0.015016,0.14767,0.0043022,0.0010145,0.84701,-2.681,4.6436,-1
6963,293.15,0,0,0,0.014979,0.1759,0.0053484,0.001123,0.81763,-2.875,4.9797,-1
7139,405.27,-3.006,-2.726,-15.358,0.015016,0.14767,0.0043023,0.0010144,0.84701,-3.4466,4.1075,-1
6962,293.15,0,0,0,0.014979,0.1759,0.0053485,0.001123,0.81763,-3.696,4.4048,-1
7140,405.27,-2.4872,-3.207,-15.359,0.015016,0.14767,0.0043024,0.0010144,0.84701,-4.1075,3.4466,-1
6961,293.15,0,0,0,0.014979,0.1759,0.0053487,0.001123,0.81763,-4.4048,3.696,-1
7141,405.27,-1.8928,-3.5905,-15.358,0.015016,0.14767,0.0043026,0.0010144,0.84701,-4.6436,2.681,-1
6960,293.15,0,0,0,0.014979,0.1759,0.0053489,0.0011229,0.81763,-4.9797,2.875,-1
7142,405.27,-1.2407,-3.8648,-15.358,0.015016,0.14767,0.0043027,0.0010144,0.84701,-5.0386,1.8339,-1
6959,293.15,0,0,0,0.014979,0.1759,0.005349,0.0011229,0.81762,-5.4032,1.9666,-1
7143,405.27,-0.55072,-4.0214,-15.357,0.015016,0.14768,0.0043027,0.0010144,0.84701,-5.2805,0.9311,-1
6958,293.15,0,0,0,0.014979,0.17591,0.0053491,0.001123,0.81762,-5.6626,0.99848,-1
7144,405.27,0.15594,-4.0557,-15.357,0.015016,0.14768,0.0043027,0.0010144,0.84701,-5.362,5.361e-14,-1
6957,293.15,0,0,0,0.014979,0.17591,0.0053491,0.001123,0.81762,-5.75,4.341e-14,-1
7145,405.27,0.85779,-3.9667,-15.358,0.015016,0.14768,0.0043027,0.0010144,0.84701,-5.2805,-0.9311,-1
6956,293.15,0,0,0,0.014979,0.17591,0.0053491,0.001123,0.81762,-5.6626,-0.99848,-1
7146,405.27,1.5336,-3.7574,-15.358,0.015016,0.14768,0.0043028,0.0010144,0.84701,-5.0386,-1.8339,-1
6955,293.15,0,0,0,0.014979,0.17591,0.0053491,0.001123,0.81762,-5.4032,-1.9666,-1
7147,405.27,2.1629,-3.4341,-15.359,0.015017,0.14768,0.0043028,0.0010144,0.84701,-4.6436,-2.681,-1
6954,293.15,0,0,0,0.014979,0.1759,0.0053491,0.0011229,0.81762,-4.9797,-2.875,-1
7148,405.27,2.7267,-3.0068,-15.359,0.015017,0.14767,0.0043028,0.0010144,0.84701,-4.1075,-3.4466,-1
6953,293.15,0,0,0,0.014979,0.1759,0.0053491,0.0011229,0.81762,-4.4048,-3.696,-1
7149,405.27,3.2078,-2.4879,-15.358,0.015016,0.14767,0.0043027,0.0010144,0.84701,-3.4466,-4.1075,-1
6952,293.15,0,0,0,0.014979,0.1759,0.005349,0.001123,0.81763,-3.696,-4.4048,-1
7150,405.27,3.5913,-1.8933,-15.358,0.015016,0.14767,0.0043026,0.0010144,0.84701,-2.681,-4.6436,-1
6951,293.15,0,0,0,0.014979,0.1759,0.0053489,0.001123,0.81763,-2.875,-4.9797,-1
7151,405.27,3.8654,-1.2409,-15.357,0.015016,0.14767,0.0043025,0.0010145,0.84701,-1.8339,-5.0386,-1
6950,293.15,0,0,0,0.014978,0.1759,0.0053487,0.001123,0.81763,-1.9666,-5.4032,-1
7152,405.27,4.0218,-0.55083,-15.357,0.015016,0.14767,0.0043023,0.0010145,0.84701,-0.9311,-5.2805,-1
6949,293.15,0,0,0,0.014978,0.1759,0.0053486,0.001123,0.81763,-0.99848,-5.6626,-1
6568,405.27,4.0558,0.1559,-15.357,0.015016,0.14767,0.0043022,0.0010145,0.84701,0,-5.362,-1
6556,293.15,0,0,0,0.014978,0.1759,0.0053484,0.0011231,0.81763,0,-5.75,-1
6684,509.78,-7.8704,-0.52725,-20.104,0.014819,0.12719,0.0033575,0.00096622,0.86848,0,4.974,-1
7153,509.78,-7.6585,-1.8858,-20.104,0.014819,0.12719,0.0033574,0.00096622,0.86848,-0.86373,4.8984,-1
7154,509.78,7.8431,-0.84752,-20.104,0.014819,0.12719,0.0033575,0.0009662,0.86848,-0.86373,-4.8984,-1
6569,509.78,7.8704,0.52725,-20.104,0.014819,0.12719,0.0033575,0.00096622,0.86848,0,-4.974,-1
6683,617.64,-11.756,-0.71529,-18.003,0.014466,0.11068,0.0024677,0.00095616,0.88589,0,4.586,-1
7155,617.64,-11.453,-2.7458,-18.003,0.014466,0.11068,0.0024677,0.00095616,0.88589,-0.79635,4.5163,-1
7156,617.64,11.702,-1.3371,-18.003,0.014466,0.11068,0.0024678,0.00095615,0.88589,-0.79635,-4.5163,-1
6570,617.64,11.756,0.71529,-18.003,0.014466,0.11068,0.0024677,0.00095616,0.88589,0,-4.586,-1
6682,741.28,-15.82,-0.57315,-10.82,0.014206,0.096175,0.0016396,0.0009672,0.90122,0,4.198,-1
7157,741.28,-15.479,-3.3114,-10.821,0.014206,0.096175,0.0016396,0.0009672,0.90122,-0.72897,4.1342,-1
7158,741.28,15.679,-2.1827,-10.821,0.014206,0.096175,0.0016396,0.00096719,0.90122,-0.72897,-4.1342,-1
6571,741.28,15.82,0.57315,-10.82,0.014206,0.096175,0.0016396,0.0009672,0.90122,0,-4.198,-1
6562,913.15,-19.949,0,6.0993e-24,0.0142,0.080478,0.00087208,0.00096323,0.91769,0,3.81,-1
6898,913.15,-19.646,-3.4641,6.0993e-24,0.0142,0.080478,0.00087206,0.00096323,0.91769,-0.6616,3.7521,-1
6899,913.15,-18.746,-6.823,6.0993e-24,0.0142,0.080477,0.00087206,0.00096322,0.91769,-1.3031,3.5802,-1
7159,741.28,-14.669,-5.949,-10.821,0.014206,0.096174,0.0016396,0.00096719,0.90122,-1.4358,3.9448,-1
6900,913.15,-17.276,-9.9746,6.0993e-24,0.0142,0.080477,0.00087207,0.00096321,0.91769,-1.905,3.2996,-1
7160,741.28,-13.413,-8.4059,-10.821,0.014206,0.096174,0.0016396,0.00096717,0.90122,-2.099,3.6356,-1
6901,913.15,-15.282,-12.823,6.0993e-24,0.0142,0.080477,0.00087208,0.0009632,0.91769,-2.449,2.9186,-1
7161,741.28,-11.749,-10.607,-10.821,0.014206,0.096174,0.0016396,0.00096716,0.90122,-2.6984,3.2159,-1
6902,913.15,-12.823,-15.282,6.0993e-24,0.0142,0.080477,0.00087211,0.00096319,0.91769,-2.9186,2.449,-1
7162,741.28,-9.7292,-12.487,-10.822,0.014206,0.096174,0.0016397,0.00096715,0.90122,-3.2159,2.6984,-1
6903,913.15,-9.9746,-17.276,6.0993e-24,0.014201,0.080478,0.00087214,0.00096319,0.91769,-3.2996,1.905,-1
7163,741.28,-7.4132,-13.987,-10.822,0.014206,0.096175,0.0016397,0.00096715,0.90122,-3.6356,2.099,-1
6904,913.15,-6.823,-18.746,6.0993e-24,0.014201,0.080478,0.00087216,0.0009632,0.91769,-3.5802,1.3031,-1
7164,741.28,-4.872,-15.062,-10.821,0.014206,0.096176,0.0016397,0.00096716,0.90122,-3.9448,1.4358,-1
6905,913.15,-3.4641,-19.646,6.0993e-24,0.014201,0.080479,0.00087217,0.00096321,0.91769,-3.7521,0.6616,-1
7165,741.28,-2.1825,-15.679,-10.821,0.014206,0.096176,0.0016398,0.00096717,0.90122,-4.1342,0.72897,-1
6906,913.15,1.5061e-13,-19.949,6.0993e-24,0.014201,0.080479,0.00087217,0.00096322,0.91768,-3.81,-2.8764e-14,-1
7166,741.28,0.57322,-15.819,-10.821,0.014206,0.096177,0.0016398,0.00096717,0.90122,-4.198,-1.367e-14,-1
6907,913.15,3.4641,-19.646,6.0993e-24,0.014201,0.08048,0.00087218,0.00096322,0.91768,-3.7521,-0.6616,-1
7167,741.28,3.3115,-15.479,-10.821,0.014206,0.096177,0.0016398,0.00096717,0.90122,-4.1342,-0.72897,-1
6908,913.15,6.823,-18.746,6.0993e-24,0.014201,0.080479,0.00087218,0.00096321,0.91768,-3.5802,-1.3031,-1
7168,741.28,5.9492,-14.669,-10.822,0.014206,0.096177,0.0016398,0.00096717,0.90122,-3.9448,-1.4358,-1
6909,913.15,9.9746,-17.276,6.0993e-24,0.014201,0.080479,0.00087219,0.00096321,0.91769,-3.2996,-1.905,-1
7169,741.28,8.4063,-13.413,-10.822,0.014206,0.096176,0.0016398,0.00096716,0.90122,-3.6356,-2.099,-1
6910,913.15,12.823,-15.282,6.0993e-24,0.014201,0.080479,0.00087219,0.0009632,0.91769,-2.9186,-2.449,-1
7170,741.28,10.608,-11.75,-10.822,0.014206,0.096176,0.0016398,0.00096716,0.90122,-3.2159,-2.6984,-1
6911,913.15,15.282,-12.823,6.0993e-24,0.0142,0.080478,0.00087218,0.00096321,0.91769,-2.449,-2.9186,-1
7171,741.28,12.488,-9.7298,-10.822,0.014206,0.096176,0.0016398,0.00096716,0.90122,-2.6984,-3.2159,-1
6912,913.15,17.276,-9.9746,6.0993e-24,0.0142,0.080478,0.00087216,0.00096321,0.91769,-1.905,-3.2996,-1
7172,741.28,13.988,-7.4137,-10.821,0.014206,0.096176,0.0016397,0.00096717,0.90122,-2.099,-3.6356,-1
6913,913.15,18.746,-6.823,6.0993e-24,0.0142,0.080478,0.00087213,0.00096322,0.91769,-1.3031,-3.5802,-1
7173,741.28,15.062,-4.8722,-10.821,0.014206,0.096175,0.0016397,0.00096718,0.90122,-1.4358,-3.9448,-1
6914,913.15,19.646,-3.4641,6.0993e-24,0.0142,0.080478,0.0008721,0.00096323,0.91769,-0.6616,-3.7521,-1
6559,913.15,19.949,0,6.0993e-24,0.0142,0.080478,0.00087208,0.00096323,0.91769,0,-3.81,-1
7174,509.78,-7.2141,-3.1869,-20.105,0.01482,0.12719,0.0033574,0.0009662,0.86848,-1.7012,4.674,-1
7175,509.78,-6.5509,-4.3913,-20.106,0.01482,0.12719,0.0033575,0.00096618,0.86848,-2.487,4.3076,-1
7176,509.78,-5.689,-5.4624,-20.106,0.01482,0.12719,0.0033575,0.00096616,0.86848,-3.1972,3.8103,-1
7177,509.78,-4.6545,-6.3678,-20.107,0.01482,0.12719,0.0033576,0.00096614,0.86848,-3.8103,3.1972,-1
7178,509.78,-3.4783,-7.0798,-20.107,0.01482,0.12719,0.0033578,0.00096614,0.86848,-4.3076,2.487,-1
7179,509.78,-2.1963,-7.5765,-20.106,0.01482,0.1272,0.0033578,0.00096614,0.86848,-4.674,1.7012,-1
7180,509.78,-0.84734,-7.8426,-20.105,0.01482,0.1272,0.0033578,0.00096615,0.86848,-4.8984,0.86373,-1
7181,509.78,0.52734,-7.8702,-20.105,0.01482,0.1272,0.0033579,0.00096616,0.86848,-4.974,6.1756e-14,-1
7182,509.78,1.8859,-7.6587,-20.106,0.01482,0.1272,0.0033579,0.00096616,0.86848,-4.8984,-0.86373,-1
7183,509.78,3.1872,-7.2147,-20.106,0.01482,0.1272,0.0033579,0.00096615,0.86848,-4.674,-1.7012,-1
7184,509.78,4.3919,-6.5518,-20.107,0.01482,0.1272,0.0033579,0.00096614,0.86848,-4.3076,-2.487,-1
7185,509.78,5.4633,-5.6902,-20.107,0.01482,0.1272,0.0033579,0.00096614,0.86848,-3.8103,-3.1972,-1
7186,509.78,6.3689,-4.6555,-20.107,0.01482,0.1272,0.0033579,0.00096614,0.86848,-3.1972,-3.8103,-1
